,Restaurant,Location,City,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Count Cuisine,Delivery_Time
2061,ID_8559,"FTI College, Law College Road, Pune",Pune,Fast Food,150.0,50,3.6,49.0,20.0,1,
2062,ID_529,"Raja Bazar, Kolkata",Kolkata,"North Indian, Chinese",100.0,50,3.7,564.0,72.0,2,
2063,ID_4557,"FTI College, Law College Road, Pune",Pune,"Fast Food, Street Food",150.0,50,3.2,26.0,6.0,2,
2064,ID_5091,"Sector 3, Marathalli",Bangalore,"Andhra, North Indian",200.0,50,3.6,63.0,26.0,2,
2065,ID_6317,"Nathan Road, Mangaldas Road, Pune",Pune,"Asian, Thai, Sushi",500.0,50,3.6,63.0,26.0,3,
2066,ID_3736,"Delhi Administration Flats, Timarpur",Delhi,"North Indian, Mughlai, Chinese",100.0,50,3.6,63.0,26.0,3,
2067,ID_4265,"MG Road, Pune",Pune,"Italian, Continental",300.0,50,3.9,107.0,61.0,2,
2068,ID_5434,"Sector 14, Noida",Noida,"Cafe, Burger, Italian",200.0,50,3.9,104.0,44.0,3,
2069,ID_1112,"Nathan Road, Mangaldas Road, Pune",Pune,"Burger, Street Food",150.0,50,3.6,63.0,26.0,2,
2070,ID_6492,Majestic,Bangalore,"South Indian, North Indian, Chinese",100.0,50,3.5,23.0,5.0,3,
2071,ID_4069,"FTI College, Law College Road, Pune",Pune,"North Indian, Chinese, Fast Food",150.0,50,3.6,63.0,26.0,3,
2072,ID_463,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Ice Cream, Desserts",200.0,50,4.0,98.0,37.0,2,
2073,ID_930,"D-Block, Sector 63, Noida",Noida,"Hyderabadi, North Indian",250.0,50,3.3,22.0,7.0,2,
2074,ID_3816,"Sandhurst Road, Mumbai CST Area",Mumbai,"North Indian, South Indian",200.0,50,3.7,68.0,23.0,2,
2075,ID_3230,"D-Block, Sector 63, Noida",Noida,"Cafe, Chinese",250.0,99,3.5,116.0,63.0,2,
2076,ID_3529,"D-Block, Sector 63, Noida",Noida,Ice Cream,100.0,50,3.5,46.0,12.0,1,
2077,ID_8267,"D-Block, Sector 63, Noida",Noida,North Indian,200.0,99,3.1,4.0,1.0,1,
2078,ID_5856,"Rmz Centennial, I Gate, Whitefield",Bangalore,Beverages,100.0,50,3.8,32.0,18.0,1,
2079,ID_4261,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese",250.0,50,3.2,5.0,2.0,2,
2080,ID_7379,"D-Block, Sector 63, Noida",Noida,Healthy Food,200.0,50,3.7,58.0,31.0,1,
2081,ID_578,Mumbai Central,Mumbai,"Mughlai, Chinese",150.0,50,3.6,63.0,26.0,2,
2082,ID_3063,"Jaya Nagar, Saidabad, Hyderabad",Hyderabad,Hyderabadi,350.0,50,3.2,7.0,3.0,1,
2083,ID_8604,"Sector 14, Noida",Noida,"North Indian, Mughlai",200.0,50,3.6,63.0,26.0,2,
2084,ID_3602,"Sector 63A,Gurgaon",Gurgaon,"North Indian, Mughlai",250.0,50,4.2,40.0,25.0,2,
2085,ID_2074,"FTI College, Law College Road, Pune",Pune,"North Indian, Biryani, Mughlai",150.0,50,3.3,14.0,2.0,3,
2086,ID_2405,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese",150.0,0,3.6,63.0,26.0,2,
2087,ID_5084,"Dockyard Road, Mumbai CST Area",Mumbai,"Ice Cream, Desserts",150.0,50,3.9,209.0,57.0,2,
2088,ID_8594,"Sector 63A,Gurgaon",Gurgaon,"North Indian, Biryani",250.0,50,3.1,6.0,2.0,2,
2089,ID_6226,"Delhi Administration Flats, Timarpur",Delhi,"Rolls, North Indian",200.0,50,4.0,56.0,40.0,2,
2090,ID_3261,"Dockyard Road, Mumbai CST Area",Mumbai,Mithai,250.0,50,3.5,26.0,18.0,1,
2091,ID_1618,"Sector 1, Noida",Noida,"North Indian, Mughlai",200.0,50,3.2,8.0,4.0,2,
2092,ID_7320,"Sector 63A,Gurgaon",Gurgaon,"North Indian, Chinese",200.0,50,3.5,22.0,1.0,2,
2093,ID_3907,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Bakery, Fast Food",200.0,50,3.4,12.0,4.0,2,
2094,ID_451,"MG Road, Pune",Pune,"North Indian, Fast Food",200.0,99,2.9,46.0,13.0,2,
2095,ID_5687,Mumbai Central,Mumbai,Fast Food,100.0,50,3.4,18.0,10.0,1,
2096,ID_1036,"Babarpur, New Delhi, Delhi",Delhi,"North Indian, Thai, Goan, Mughlai, Seafood",200.0,99,4.0,52.0,44.0,5,
2097,ID_3483,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese",200.0,50,3.4,96.0,34.0,2,
2098,ID_3190,"Sandhurst Road, Mumbai CST Area",Mumbai,Fast Food,100.0,50,3.6,63.0,26.0,1,
2099,ID_2833,"Hyderabad Public School, Begumpet",Hyderabad,Mithai,100.0,50,4.3,1183.0,44.0,1,
2100,ID_1002,"Gora Bazar, Rajbari, North Dumdum, Kolkata",Kolkata,"Cafe, Pizza, Burger, Sandwich, Healthy Food",250.0,99,3.6,182.0,51.0,5,
2101,ID_3288,Majestic,Bangalore,"North Indian, South Indian, Fast Food",100.0,50,3.6,63.0,26.0,3,
2102,ID_7564,"Dockyard Road, Mumbai CST Area",Mumbai,"Biryani, North Indian, Mughlai, Desserts, Beverages",150.0,0,3.6,63.0,26.0,5,
2103,ID_6228,Majestic,Bangalore,"Fast Food, Rolls",100.0,50,3.8,114.0,25.0,2,
2104,ID_7750,"D-Block, Sector 63, Noida",Noida,"Asian, Biryani, North Indian, Desserts",200.0,50,3.8,37.0,24.0,4,
2105,ID_7284,Majestic,Bangalore,"South Indian, North Indian",100.0,50,3.5,7.0,4.0,2,
2106,ID_3190,Mumbai Central,Mumbai,Fast Food,100.0,50,3.6,63.0,26.0,1,
2107,ID_381,"Sector 14, Noida",Noida,"North Indian, Lucknowi, Mughlai",350.0,50,2.8,52.0,31.0,3,
2108,ID_2735,"Delhi High Court, India Gate",Delhi,"Andhra, South Indian, Biryani, North Indian",100.0,50,3.6,63.0,26.0,4,
2109,ID_1045,Delhi Cantt.,Delhi,"Chinese, North Indian, Momos",200.0,50,3.6,255.0,57.0,3,
2110,ID_394,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Andhra, South Indian, North Indian, Biryani",250.0,50,3.8,296.0,173.0,4,
2111,ID_5540,"Sector 63A,Gurgaon",Gurgaon,North Indian,100.0,50,3.6,63.0,26.0,1,
2112,ID_6764,Delhi University-GTB Nagar,Delhi,"South Indian, Chinese",100.0,50,3.6,67.0,17.0,2,
2113,ID_474,"Sector 1, Noida",Noida,North Indian,100.0,50,3.6,63.0,26.0,1,
2114,ID_6202,Delhi University-GTB Nagar,Delhi,Rolls,100.0,50,3.7,148.0,46.0,1,
2115,ID_1342,"Tiretti, Kolkata",Kolkata,Bakery,150.0,99,2.8,177.0,81.0,1,
2116,ID_4541,"FTI College, Law College Road, Pune",Pune,"Italian, South Indian, Ice Cream",100.0,50,3.6,63.0,26.0,3,
2117,ID_285,"Nathan Road, Mangaldas Road, Pune",Pune,"Fast Food, North Indian",150.0,50,3.7,47.0,23.0,2,
2118,ID_3867,"Sector 1, Noida",Noida,"Mughlai, North Indian",200.0,50,3.8,254.0,46.0,2,
2119,ID_2263,"Sector 1, Noida",Noida,"Chinese, Fast Food",150.0,50,3.2,12.0,1.0,2,
2120,ID_3272,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese",200.0,99,3.7,48.0,29.0,2,
2121,ID_5207,Majestic,Bangalore,"South Indian, Chinese, North Indian, Beverages",150.0,50,3.4,13.0,3.0,4,
2122,ID_3715,Pune University,Pune,"Biryani, Fast Food, Chinese",150.0,50,3.6,62.0,7.0,3,
2123,ID_6456,Majestic,Bangalore,"South Indian, North Indian, Arabian",250.0,50,3.6,18.0,8.0,3,
2124,ID_3629,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"North Indian, Continental",200.0,50,3.0,7.0,5.0,2,
2125,ID_8622,"Delhi Administration Flats, Timarpur",Delhi,Mughlai,150.0,50,3.6,52.0,8.0,1,
2126,ID_5945,"Delhi Administration Flats, Timarpur",Delhi,"Chinese, North Indian, Fast Food, Momos, Beverages",400.0,99,4.0,4207.0,2167.0,5,
2127,ID_5542,"Sector 3, Marathalli",Bangalore,"North Indian, Chinese, Fast Food",200.0,50,3.6,43.0,16.0,3,
2128,ID_3116,"Sector 1, Noida",Noida,"Mithai, Street Food, North Indian, South Indian, Bakery, Chinese, Fast Food",250.0,50,4.0,855.0,341.0,7,
2129,ID_6802,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,North Indian,150.0,50,3.3,7.0,2.0,1,
2130,ID_3608,Delhi University-GTB Nagar,Delhi,North Indian,250.0,0,3.4,13.0,26.0,1,
2131,ID_6013,"Moulali, Kolkata",Kolkata,"Cafe, Spanish, Italian, Mexican, Salad, Juices",250.0,50,4.1,1307.0,794.0,6,
2132,ID_3970,"D-Block, Sector 63, Noida",Noida,Fast Food,200.0,50,3.6,738.0,190.0,1,
2133,ID_1109,"Babarpur, New Delhi, Delhi",Delhi,Chinese,100.0,50,3.0,5.0,1.0,1,
2134,ID_3266,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Bengali, North Indian, Chinese, Biryani",300.0,50,3.7,368.0,144.0,4,
2135,ID_3871,"D-Block, Sector 63, Noida",Noida,North Indian,250.0,0,3.4,323.0,177.0,1,
2136,ID_7210,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,Bakery,100.0,99,3.6,63.0,26.0,1,
2137,ID_752,"Nathan Road, Mangaldas Road, Pune",Pune,"Fast Food, Continental",200.0,50,4.3,133.0,88.0,2,
2138,ID_8376,"Delhi High Court, India Gate",Delhi,North Indian,100.0,50,3.8,87.0,22.0,1,
2139,ID_3969,"Sector 14, Noida",Noida,"Beverages, Desserts",200.0,50,4.0,341.0,248.0,2,
2140,ID_6683,Mumbai Central,Mumbai,"Fast Food, South Indian",200.0,50,3.1,8.0,2.0,2,
2141,ID_1272,"Sandhurst Road, Mumbai CST Area",Mumbai,"North Indian, Chinese, Mughlai, Seafood",150.0,50,3.6,91.0,35.0,4,
2142,ID_2455,Delhi University-GTB Nagar,Delhi,Fast Food,200.0,50,3.1,4.0,26.0,1,
2143,ID_257,Delhi University-GTB Nagar,Delhi,"North Indian, Lebanese",200.0,50,3.7,49.0,8.0,2,
2144,ID_6700,"Delhi Administration Flats, Timarpur",Delhi,Mithai,100.0,50,3.6,63.0,26.0,1,
2145,ID_7877,"Sector 14, Noida",Noida,"North Indian, Chinese, Mughlai",200.0,99,2.8,15.0,7.0,3,
2146,ID_167,"Sector 63A,Gurgaon",Gurgaon,"North Indian, Fast Food, Chinese, Italian",150.0,50,3.9,27.0,15.0,4,
2147,ID_2161,"Sector 14, Noida",Noida,"Chinese, North Indian, Rolls",200.0,99,4.7,1138.0,544.0,3,
2148,ID_7426,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Fast Food, Italian",150.0,50,3.6,130.0,28.0,2,
2149,ID_5030,"Jaya Nagar, Saidabad, Hyderabad",Hyderabad,"North Indian, South Indian",150.0,50,3.6,121.0,14.0,2,
2150,ID_2547,"MG Road, Pune",Pune,"Chinese, North Indian",250.0,50,3.4,20.0,8.0,2,
2151,ID_553,"Sector 14, Noida",Noida,Mughlai,150.0,50,3.4,9.0,2.0,1,
2152,ID_379,"FTI College, Law College Road, Pune",Pune,Fast Food,100.0,50,3.6,63.0,26.0,1,
2153,ID_8198,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Biryani, Lebanese",200.0,50,3.1,6.0,26.0,2,
2154,ID_8193,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Kebab, North Indian",200.0,50,3.2,9.0,1.0,2,
2155,ID_1563,"Delhi Administration Flats, Timarpur",Delhi,"North Indian, Chinese",250.0,50,3.5,125.0,32.0,2,
2156,ID_4590,"Sandhurst Road, Mumbai CST Area",Mumbai,Fast Food,150.0,50,3.3,9.0,4.0,1,
2157,ID_3916,"D-Block, Sector 63, Noida",Noida,"Biryani, North Indian",200.0,50,3.3,22.0,9.0,2,
2158,ID_5006,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese",200.0,50,3.3,54.0,6.0,2,
2159,ID_1272,"Dockyard Road, Mumbai CST Area",Mumbai,"North Indian, Chinese, Mughlai, Seafood",150.0,50,3.6,91.0,35.0,4,
2160,ID_2997,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese, Mughlai, Fast Food",250.0,99,2.6,63.0,43.0,4,
2161,ID_4661,"FTI College, Law College Road, Pune",Pune,"North Indian, Biryani",150.0,50,3.2,7.0,1.0,2,
2162,ID_3420,"FTI College, Law College Road, Pune",Pune,"North Indian, South Indian, Fast Food",200.0,50,3.4,12.0,4.0,3,
2163,ID_1502,"Sector 63A,Gurgaon",Gurgaon,"North Indian, Biryani, Mughlai, Kebab",300.0,99,4.0,713.0,326.0,4,
2164,ID_245,"Sandhurst Road, Mumbai CST Area",Mumbai,"Chinese, Seafood",150.0,50,3.8,26.0,17.0,2,
2165,ID_4177,Mumbai Central,Mumbai,North Indian,200.0,50,3.2,9.0,2.0,1,
2166,ID_1229,Delhi Cantt.,Delhi,"Cafe, Continental, Italian, Chinese, Wraps, Momos, Desserts",250.0,50,4.4,895.0,621.0,7,
2167,ID_7999,"Sector 14, Noida",Noida,"North Indian, Chinese",250.0,50,3.5,216.0,49.0,2,
2168,ID_5179,"Sector 14, Noida",Noida,"South Indian, Chinese, Beverages",150.0,50,3.2,75.0,31.0,3,
2169,ID_3302,Delhi University-GTB Nagar,Delhi,"Chinese, Momos, Fast Food",100.0,50,3.8,66.0,30.0,3,
2170,ID_7396,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese",200.0,50,3.0,87.0,47.0,2,
2171,ID_3124,Majestic,Bangalore,"North Indian, Continental",550.0,50,4.6,5964.0,3503.0,2,
2172,ID_6546,"Tejas Nagar Colony, Wadala West, Mumbai",Mumbai,"Maharashtrian, Malwani, Seafood",300.0,50,3.8,33.0,25.0,3,
2173,ID_1791,"Yerawada, Pune, Maharashtra",Pune,"North Indian, South Indian, Chinese, Beverages, Ice Cream",200.0,50,3.6,223.0,103.0,5,
2174,ID_8209,"Delhi High Court, India Gate",Delhi,"South Indian, Chinese, Asian, European, Mediterranean, North Indian",200.0,50,4.4,3435.0,1905.0,6,
2175,ID_1310,Mumbai Central,Mumbai,"European, Italian, Burger, Salad, Healthy Food",850.0,99,4.1,3353.0,1532.0,5,
2176,ID_1629,Delhi University-GTB Nagar,Delhi,Mithai,50.0,50,2.6,94.0,16.0,1,
2177,ID_1982,"Sector 1, Noida",Noida,Italian,200.0,50,3.6,63.0,26.0,1,
2178,ID_8613,"Sector 3, Marathalli",Bangalore,Biryani,100.0,50,3.6,63.0,26.0,1,
2179,ID_2301,"MG Road, Pune",Pune,"Pizza, Fast Food",200.0,0,3.5,205.0,47.0,2,
2180,ID_3255,"Tiretti, Kolkata",Kolkata,South Indian,100.0,50,3.7,124.0,35.0,1,
2181,ID_5538,"MG Road, Pune",Pune,"North Indian, Beverages",100.0,50,2.7,6.0,4.0,2,
2182,ID_4804,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,Chinese,50.0,50,3.6,25.0,8.0,1,
2183,ID_5118,"Dockyard Road, Mumbai CST Area",Mumbai,"North Indian, Mughlai",700.0,50,4.0,439.0,220.0,2,
2184,ID_7812,"FTI College, Law College Road, Pune",Pune,Fast Food,200.0,50,3.6,63.0,26.0,1,
2185,ID_6680,"D-Block, Sector 63, Noida",Noida,"Chinese, Fast Food",150.0,50,3.4,58.0,9.0,2,
2186,ID_3423,"Yerawada, Pune, Maharashtra",Pune,"North Indian, Chinese",200.0,50,3.2,7.0,1.0,2,
2187,ID_5910,"Sector 1, Noida",Noida,"Chinese, South Indian",100.0,50,4.0,41.0,36.0,2,
2188,ID_1634,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Pizza, Fast Food",200.0,50,3.4,95.0,16.0,2,
2189,ID_4121,"D-Block, Sector 63, Noida",Noida,North Indian,200.0,50,3.6,63.0,26.0,1,
2190,ID_4371,Mumbai Central,Mumbai,"Desserts, Beverages",150.0,50,3.3,7.0,5.0,2,
2191,ID_784,"Delhi High Court, India Gate",Delhi,North Indian,100.0,50,3.4,23.0,3.0,1,
2192,ID_8269,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese",100.0,50,3.7,63.0,26.0,2,
2193,ID_5386,"Babarpur, New Delhi, Delhi",Delhi,North Indian,150.0,50,3.1,6.0,1.0,1,
2194,ID_6194,"FTI College, Law College Road, Pune",Pune,"South Indian, North Indian, Chinese, Street Food",100.0,50,3.9,179.0,31.0,4,
2195,ID_7022,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,Chinese,250.0,50,3.8,156.0,61.0,1,
2196,ID_2121,Delhi University-GTB Nagar,Delhi,North Indian,100.0,50,3.9,84.0,29.0,1,
2197,ID_3820,"Delhi Administration Flats, Timarpur",Delhi,"Chinese, Beverages",200.0,50,3.8,101.0,22.0,2,
2198,ID_629,"Musi Nagar, Malakpet, Hyderabad",Hyderabad,"Street Food, Fast Food, Beverages, Desserts, Mithai",50.0,50,3.6,63.0,26.0,5,
2199,ID_8328,"Yerawada, Pune, Maharashtra",Pune,Fast Food,200.0,50,3.4,40.0,19.0,1,
2200,ID_2795,"Chandni Chowk, Kolkata",Kolkata,"Desserts, Bakery, Beverages",150.0,50,3.9,77.0,37.0,3,
2201,ID_6199,"FTI College, Law College Road, Pune",Pune,Rolls,150.0,50,3.0,199.0,32.0,1,
2202,ID_6453,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Bakery, Mithai, Fast Food, Chinese",100.0,50,3.2,5.0,2.0,4,
2203,ID_6274,"Nathan Road, Mangaldas Road, Pune",Pune,"Desserts, Beverages, Fast Food",250.0,50,4.3,652.0,228.0,3,
2204,ID_4922,"Sandhurst Road, Mumbai CST Area",Mumbai,"Fast Food, Lebanese",150.0,50,3.6,63.0,26.0,2,
2205,ID_6179,"Chandni Chowk, Kolkata",Kolkata,"Fast Food, Street Food, Desserts, Beverages",100.0,50,3.7,31.0,19.0,4,
2206,ID_438,Majestic,Bangalore,"South Indian, Chinese",100.0,50,3.5,9.0,2.0,2,
2207,ID_5540,Delhi University-GTB Nagar,Delhi,North Indian,100.0,50,3.6,63.0,26.0,1,
2208,ID_3369,"Noorkhan Bazaar, Malakpet, Hyderabad",Hyderabad,"North Indian, South Indian, Chinese",300.0,50,3.4,37.0,9.0,3,
2209,ID_5538,Delhi Cantt.,Delhi,"North Indian, Beverages",100.0,50,3.0,63.0,26.0,2,
2210,ID_7418,"MG Road, Pune",Pune,Fast Food,150.0,50,3.5,63.0,23.0,1,
2211,ID_8181,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"North Indian, South Indian",250.0,50,3.9,47.0,26.0,2,
2212,ID_3786,Mumbai Central,Mumbai,"Beverages, Fast Food",150.0,50,3.1,9.0,2.0,2,
2213,ID_6549,"Dockyard Road, Mumbai CST Area",Mumbai,Rolls,100.0,50,3.9,171.0,56.0,1,
2214,ID_2287,"FTI College, Law College Road, Pune",Pune,"Chinese, Fast Food, North Indian",200.0,50,3.6,63.0,26.0,3,
2215,ID_2083,"Noorkhan Bazaar, Malakpet, Hyderabad",Hyderabad,"Cafe, Beverages, Fast Food, Desserts",250.0,50,3.5,158.0,44.0,4,
2216,ID_694,"Yerawada, Pune, Maharashtra",Pune,"Ice Cream, Desserts, Beverages",150.0,50,3.3,14.0,2.0,3,
2217,ID_5138,"Raja Bazar, Kolkata",Kolkata,"North Indian, Chinese, Bengali, Kebab",350.0,99,3.5,273.0,41.0,4,
2218,ID_927,"D-Block, Sector 63, Noida",Noida,Biryani,200.0,50,3.6,63.0,26.0,1,
2219,ID_6873,"Delhi Administration Flats, Timarpur",Delhi,"Chinese, Fast Food",150.0,50,3.4,23.0,11.0,2,
2220,ID_5138,"Chandni Chowk, Kolkata",Kolkata,"North Indian, Chinese, Bengali, Kebab",350.0,99,3.5,273.0,41.0,4,
2221,ID_121,"Sector 14, Noida",Noida,"Chinese, Rolls",150.0,50,3.6,63.0,26.0,2,
2222,ID_3376,"Yerawada, Pune, Maharashtra",Pune,"North Indian, Fast Food, Chinese",200.0,99,3.0,45.0,12.0,3,
2223,ID_1599,"Delhi Administration Flats, Timarpur",Delhi,North Indian,100.0,50,3.6,63.0,26.0,1,
2224,ID_3264,"Nathan Road, Mangaldas Road, Pune",Pune,"Rolls, Fast Food",150.0,50,3.7,474.0,189.0,2,
2225,ID_233,Mumbai Central,Mumbai,"North Indian, Chinese, Fast Food",200.0,50,3.6,63.0,26.0,3,
2226,ID_3691,"Chandni Chowk, Kolkata",Kolkata,North Indian,100.0,50,3.3,27.0,5.0,1,
2227,ID_7446,"Yerawada, Pune, Maharashtra",Pune,Cafe,150.0,50,2.9,7.0,6.0,1,
2228,ID_2354,"Chandni Chowk, Kolkata",Kolkata,"North Indian, Chinese",100.0,50,3.8,733.0,55.0,2,
2229,ID_5014,Delhi Cantt.,Delhi,"Bakery, Desserts, Fast Food",200.0,50,3.7,211.0,61.0,3,
2230,ID_7685,"Rmz Centennial, I Gate, Whitefield",Bangalore,"North Indian, Chinese, Arabian",250.0,50,2.7,18.0,10.0,3,
2231,ID_6904,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Desserts, Fast Food, Beverages",250.0,50,3.5,7.0,4.0,3,
2232,ID_2873,"FTI College, Law College Road, Pune",Pune,South Indian,100.0,50,3.6,63.0,26.0,1,
2233,ID_6712,"MG Road, Pune",Pune,South Indian,100.0,99,3.0,4.0,26.0,1,
2234,ID_2705,"Dockyard Road, Mumbai CST Area",Mumbai,"Fast Food, Asian",150.0,50,3.4,39.0,8.0,2,
2235,ID_3759,"Yerawada, Pune, Maharashtra",Pune,"Juices, Beverages, Healthy Food",100.0,50,3.5,24.0,17.0,3,
2236,ID_5448,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Fast Food, Italian, Pizza",200.0,199,3.9,166.0,75.0,3,
2237,ID_4748,Mumbai Central,Mumbai,"Healthy Food, Salad, Juices",500.0,50,3.8,283.0,156.0,3,
2238,ID_8064,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,Rolls,100.0,50,2.7,7.0,4.0,1,
2239,ID_4296,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese",350.0,99,3.3,9.0,7.0,2,
2240,ID_6971,"MG Road, Pune",Pune,"South Indian, Street Food, North Indian, Chinese",100.0,50,4.1,79.0,55.0,4,
2241,ID_4715,"Sector 3, Marathalli",Bangalore,Bakery,150.0,50,3.1,21.0,10.0,1,
2242,ID_6911,Majestic,Bangalore,"Cafe, American, Steak",300.0,50,4.2,3760.0,1636.0,3,
2243,ID_2000,Delhi University-GTB Nagar,Delhi,"North Indian, Chinese, Fast Food",200.0,50,3.7,219.0,88.0,3,
2244,ID_8531,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Desserts, Beverages",200.0,50,4.1,76.0,47.0,2,
2245,ID_8633,"Sandhurst Road, Mumbai CST Area",Mumbai,"Mughlai, Chinese, North Indian, Fast Food",200.0,50,3.4,33.0,12.0,4,
2246,ID_4568,Majestic,Bangalore,"Mangalorean, Biryani",100.0,50,3.6,63.0,26.0,2,
2247,ID_4495,Mumbai Central,Mumbai,"Juices, Beverages",100.0,50,3.5,35.0,6.0,2,
2248,ID_3975,"MG Road, Pune",Pune,Maharashtrian,200.0,50,3.9,166.0,72.0,1,
2249,ID_253,"Nathan Road, Mangaldas Road, Pune",Pune,"Biryani, Kebab",150.0,50,3.6,63.0,26.0,2,
2250,ID_3598,"Sector 3, Marathalli",Bangalore,"North Indian, Chinese, Seafood",250.0,50,3.1,305.0,82.0,3,
2251,ID_6366,"D-Block, Sector 63, Noida",Noida,"South Indian, North Indian, Chinese",300.0,50,2.9,286.0,104.0,3,
2252,ID_8531,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Desserts, Beverages",200.0,50,4.5,689.0,311.0,2,
2253,ID_7327,"Hyderabad Public School, Begumpet",Hyderabad,"Continental, North Indian, Biryani",400.0,50,3.6,49.0,21.0,3,
2254,ID_6485,"Delhi Administration Flats, Timarpur",Delhi,North Indian,50.0,50,3.6,63.0,26.0,1,
2255,ID_6338,Pune University,Pune,"Chinese, North Indian, Hyderabadi, Malwani",400.0,50,3.6,94.0,29.0,4,
2256,ID_2551,"Sector 14, Noida",Noida,"Fast Food, Pizza",150.0,50,2.9,7.0,3.0,2,
2257,ID_5034,"Delhi High Court, India Gate",Delhi,"North Indian, Chinese, Mughlai",150.0,50,2.9,10.0,2.0,3,
2258,ID_1715,"Sector 1, Noida",Noida,Chinese,250.0,50,3.6,63.0,26.0,1,
2259,ID_7351,"MG Road, Pune",Pune,"Fast Food, North Indian",200.0,50,3.6,63.0,26.0,2,
2260,ID_7858,"MG Road, Pune",Pune,"Continental, North Indian, Thai",550.0,50,4.6,391.0,220.0,3,
2261,ID_4194,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Bakery, Desserts, Fast Food",200.0,50,3.6,39.0,21.0,3,
2262,ID_7625,"Nathan Road, Mangaldas Road, Pune",Pune,Desserts,150.0,50,4.3,114.0,58.0,1,
2263,ID_4269,"Delhi Administration Flats, Timarpur",Delhi,"Mithai, Street Food",100.0,50,3.7,100.0,26.0,2,
2264,ID_6282,"Sector 14, Noida",Noida,"North Indian, Chinese, Fast Food",100.0,50,3.6,37.0,24.0,3,
2265,ID_7402,"Nathan Road, Mangaldas Road, Pune",Pune,"Hyderabadi, North Indian, Chinese, Beverages",300.0,99,3.8,591.0,125.0,4,
2266,ID_1463,Delhi University-GTB Nagar,Delhi,North Indian,100.0,50,3.7,266.0,85.0,1,
2267,ID_6139,"FTI College, Law College Road, Pune",Pune,"North Indian, Chinese, Thai",400.0,50,3.5,13.0,6.0,3,
2268,ID_1765,"MG Road, Pune",Pune,"North Indian, Chinese",250.0,50,3.4,30.0,15.0,2,
2269,ID_6440,"Sector 14, Noida",Noida,"North Indian, Mughlai",250.0,50,3.6,294.0,126.0,2,
2270,ID_7790,"MG Road, Pune",Pune,"North Indian, South Indian, Chinese",150.0,50,3.6,63.0,26.0,3,
2271,ID_3194,"Delhi Administration Flats, Timarpur",Delhi,"Desserts, Beverages, Ice Cream",200.0,50,4.1,285.0,132.0,3,
2272,ID_8115,"Sandhurst Road, Mumbai CST Area",Mumbai,"Desserts, Beverages",100.0,50,4.1,313.0,161.0,2,
2273,ID_6550,"Sandhurst Road, Mumbai CST Area",Mumbai,Pizza,250.0,99,2.8,166.0,105.0,1,
2274,ID_4288,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Fast Food, Pizza",250.0,50,3.8,134.0,77.0,2,
2275,ID_1509,Majestic,Bangalore,"Chinese, Street Food, Juices",150.0,50,3.7,34.0,14.0,3,
2276,ID_3315,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Fast Food, Beverages",100.0,50,3.6,63.0,26.0,2,
2277,ID_7593,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Burger, Fast Food, Beverages",200.0,50,4.3,221.0,132.0,3,
2278,ID_6068,"Sector 1, Noida",Noida,"North Indian, South Indian, Fast Food, Street Food",200.0,50,3.6,63.0,26.0,4,
